PRODUCT_SKU,PRODUCT_TITLE,BRAND,IMAGES,variant_facet_value,Retailing,Price,Type
E0-03-10, USB Wireless Bluetooth 50 Adapter Dongle Receiver Transmitter PC Speaker,Generic,https://cdn.shopify.com/s/files/1/0407/9095/0040/files/22_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/3_8353e7ef-991c-4fd2-b6f0-ddc30db3a3ae_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/3_8353e7ef-991c-4fd2-b6f0-ddc30db3a3ae_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/4_13a1f656-c411-4296-97f6-fe9fc226bd51_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/4_13a1f656-c411-4296-97f6-fe9fc226bd51_480x480.jpg,,29.99,8.0,Home Products
[Parcel-Medium] B5-01-01,"Baseus Car Vacuum Cleaner 15,000pa Cordless Strong Powerful Suction Portable Wireless A3 Series",Baseus,https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_1_2048x2048.jpg | https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_2_2048x2048.jpg | https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_3_2048x2048.jpg | https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_4_2048x2048.jpg,,119.99,50.0,Home Products
[Parcel-Medium] B5-01-06,"Baseus Car Vacuum Cleaner 15,000pa Cordless Strong Powerful Suction Portable Wireless A3 Series",Baseus,https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_1_2048x2048.jpg | https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_2_2048x2048.jpg | https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_3_2048x2048.jpg | https://cdn.shopify.com/s/files/1/0555/8432/5709/files/A3vacuumA_4_2048x2048.jpg,,119.99,50.0,Home Products
B5-07-06,Baseus Electric Car Wash Spray Gun High Powered Portable Washer Cordless (Black),Baseus,https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-1_e39d314d-1bd3-415f-94de-96c4acb83b8e_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-2_95b3d3f4-8a4b-4ec2-b433-43371e05cb8f_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-2_95b3d3f4-8a4b-4ec2-b433-43371e05cb8f_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-3_cafaa0b0-77a3-4aa9-8231-3ef2fb1da94f_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-3_cafaa0b0-77a3-4aa9-8231-3ef2fb1da94f_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-4_f7396a95-36b0-4cf5-a27c-01fa8c6639cf_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-4_f7396a95-36b0-4cf5-a27c-01fa8c6639cf_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-5_18267414-beae-49c8-b89e-ca90de474b5c_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-5_18267414-beae-49c8-b89e-ca90de474b5c_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-6_5289c71f-033f-458f-bc7e-5b2b186b5140_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-6_5289c71f-033f-458f-bc7e-5b2b186b5140_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-7_c86a0bd0-0ede-4a37-8cc0-4c32a12c7959_480x480.jpg | https://cdn.shopify.com/s/files/1/0407/9095/0040/files/description-image-7_c86a0bd0-0ede-4a37-8cc0-4c32a12c7959_480x480.jpg,,119.99,50.0,Home Products
B5-07-05,"Baseus Clean Guard Nozzle Garden Hose Gun, Spray Gun Garden Hose Nozzle, High Pressure Car Wash Foam Gun Water Washer Cleaner Lance Sprayer Adjustable Water Flow",Baseus,,15m,79.99,42.0,Home Products
B5-07-07,"Baseus Clean Guard Nozzle Garden Hose Gun, Spray Gun Garden Hose Nozzle, High Pressure Car Wash Foam Gun Water Washer Cleaner Lance Sprayer Adjustable Water Flow",Baseus,,30m,99.99,48.0,Home Products
M00-02-02,Baseus Metal Age Series Air Vent Mount Mobile Car Phone Holder Handsfree Navigation Maps,Baseus,,Black,29.99,8.0,Home Products
M00-03-02-A,Baseus Metal Age Series Air Vent Mount Mobile Car Phone Holder Handsfree Navigation Maps,Baseus,,Silver,29.99,8.0,Home Products
[Parcel-Medium] M00-03-04-A-2,Baseus Breathalyzer | Professional-Grade Accuracy | Portable Breath Alcohol Tester For Personal & Professional Use,Baseus,https://cdn.shopify.com/s/files/1/0407/9095/0040/products/Baseus-CRCX-01-Portable-Digital-Alcohol-Tester-Black-6953156206809-28122022-01-p.webp?v=1689776029,,59.99,8.0,Home Products
[Parcel-ExLarge] C5-01-02,"Baseus Car Vacuum Cleaner 12,000pa Cordless Strong Powerful Suction Portable Wireless A3 Lite Series",Baseus,https://www.baseus.com/cdn/shop/products/Baseus_A3_lite_Car_Vacuum_Cleaner_VCAQ0500011.jpg?v=1677230019,Black,109.99,50.0,Home Products
[Parcel-ExLarge] B5-01-01,"Baseus Car Vacuum Cleaner 12,000pa Cordless Strong Powerful Suction Portable Wireless A3 Lite Series",Baseus,https://www.baseus.com/cdn/shop/products/Baseus_A3_lite_Car_Vacuum_Cleaner_VCAQ0500011.jpg?v=1677230019,White,109.99,50.0,Home Products
B5-06-02,Baseus Universal Adhesive Pocket Stick Wallet Card Holder Pouch Case For iPhone Samsung,Baseus,https://img.tvc-mall.com/uploads/scenes/102402359-1.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-1.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-2.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-2.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-3.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-3.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-4.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-4.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-5.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-5.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-6.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-6.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-7.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-7.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-8.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-8.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-9.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-9.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-10.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-10.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-11.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-11.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-12.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-12.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-13.jpg | https://img.tvc-mall.com/uploads/scenes/102402359-13.jpg,,19.99,8.0,Home Products
B5-03-06,Baseus Car Phone Holder Big Mouth Pro Series Dashboard Mount For Navigation Maps Handsfree (Black),Baseus,https://i.ebayimg.com/images/g/SmAAAOSwB~Zkx1n~/s-l1600.jpg | https://i.ebayimg.com/images/g/iOgAAOSwD19lIrv5/s-l1600.jpg | https://i.ebayimg.com/images/g/nqUAAOSwpLNkx1tK/s-l1600.jpg |https://i.ebayimg.com/images/g/avoAAOSw0wBkx1tL/s-l1600.jpg | https://i.ebayimg.com/images/g/zJgAAOSwHAtkx1tM/s-l1600.jpg | https://i.ebayimg.com/images/g/uLMAAOSw2glkx1tP/s-l1600.jpg,,,8.0,Home Products
[C4]D1-03-06-B,Mcdodo Door Handle Car Anti-Scratch Protector Black,Mcdodo,https://m.media-amazon.com/images/I/31iGn0NXf1L.jpg,Black,14.9,2.0,Home Products
[C4]D1-03-06-A,Mcdodo Door Handle Car Anti-Scratch Protector White,Mcdodo,https://m.media-amazon.com/images/I/31iGn0NXf1L.jpg,White,14.9,2.0,Home Products
[Parcel-Medium] B5-04-05,Baseus Air Vent Magnetic Phone Holder CATXC-WQ2,Baseus,https://i.ebayimg.com/images/g/-dMAAOSwy3NnOdHU/s-l1600.webp https://i.ebayimg.com/images/g/Sh4AAOSwHspnOdHT/s-l1600.webp,,18.99,8.0,Home Products
